"","TreeLocationID","Column","Row","Latitude","Longitude","HillTop","Slope","Valley","ElevationFt","OrchardMixtureID"
"3150",3150,"Y",78,NA,NA,0,0,0,NA,1
"3151",3151,"Y",79,NA,NA,0,0,0,NA,1
"3152",3152,"Y",80,NA,NA,0,0,0,NA,1
"3153",3153,"Y",81,NA,NA,0,0,0,NA,1
"3154",3154,"Y",82,NA,NA,0,0,0,NA,1
"3155",3155,"Y",83,NA,NA,0,0,0,NA,1
"3156",3156,"Y",84,NA,NA,0,0,0,NA,1
"3157",3157,"Y",85,NA,NA,0,0,0,NA,1
"3158",3158,"Y",86,NA,NA,0,0,0,NA,1
"3159",3159,"Y",87,NA,NA,0,0,0,NA,1
"3160",3160,"Y",88,NA,NA,0,0,0,NA,1
"3161",3161,"Y",89,NA,NA,0,0,0,NA,1
"3162",3162,"Y",90,NA,NA,0,0,0,NA,1
"3163",3163,"Y",91,NA,NA,0,0,0,NA,1
"3164",3164,"Y",92,NA,NA,0,0,0,NA,1
"3165",3165,"Y",93,NA,NA,0,0,0,NA,1
"3166",3166,"Y",94,NA,NA,0,0,0,NA,1
"3167",3167,"Y",95,NA,NA,0,0,0,NA,1
"3168",3168,"Y",96,NA,NA,0,0,0,NA,1
"3169",3169,"Y",97,NA,NA,0,0,0,NA,1
"3170",3170,"Y",98,NA,NA,0,0,0,NA,1
"3171",3171,"Y",99,NA,NA,0,0,0,NA,1
"3172",3172,"Y",100,NA,NA,0,0,0,NA,1
"3173",3173,"Y",101,NA,NA,0,0,0,NA,1
"3174",3174,"Y",102,NA,NA,0,0,0,NA,1
"3175",3175,"Y",103,NA,NA,0,0,0,NA,1
"3176",3176,"Y",104,NA,NA,0,0,0,NA,1
"3177",3177,"Y",105,NA,NA,0,0,0,NA,1
"3178",3178,"Y",106,NA,NA,0,0,0,NA,1
"3179",3179,"Y",107,NA,NA,0,0,0,NA,1
"3180",3180,"Y",108,NA,NA,0,0,0,NA,1
"3181",3181,"Y",109,NA,NA,0,0,0,NA,1
"3182",3182,"Y",110,NA,NA,0,0,0,NA,1
"3183",3183,"Y",111,NA,NA,0,0,0,NA,1
"3184",3184,"Y",112,NA,NA,0,0,0,NA,1
"3185",3185,"Y",113,NA,NA,0,0,0,NA,1
"3186",3186,"Y",114,NA,NA,0,0,0,NA,1
"3187",3187,"Y",115,NA,NA,0,0,0,NA,1
"3188",3188,"Y",116,NA,NA,0,0,0,NA,1
"3189",3189,"Y",117,NA,NA,0,0,0,NA,1
"3190",3190,"Y",118,NA,NA,0,0,0,NA,1
"3191",3191,"Y",119,NA,NA,0,0,0,NA,1
"3192",3192,"Y",120,NA,NA,0,0,0,NA,1
"3193",3193,"Y",121,NA,NA,0,0,0,NA,1
"3194",3194,"Y",122,NA,NA,0,0,0,NA,1
"3195",3195,"Y",123,NA,NA,0,0,0,NA,1
"3196",3196,"Y",124,NA,NA,0,0,0,NA,1
"3197",3197,"Y",125,NA,NA,0,0,0,NA,1
"3198",3198,"Y",126,NA,NA,0,0,0,NA,1
"3199",3199,"Y",127,NA,NA,0,0,0,NA,1
"3200",3200,"Y",128,NA,NA,0,0,0,NA,1
"3201",3201,"Z",1,NA,NA,0,0,0,NA,1
"3202",3202,"Z",2,NA,NA,0,0,0,NA,1
"3203",3203,"Z",3,NA,NA,0,0,0,NA,1
"3204",3204,"Z",4,NA,NA,0,0,0,NA,1
"3205",3205,"Z",5,NA,NA,0,0,0,NA,1
"3206",3206,"Z",6,NA,NA,0,0,0,NA,1
"3207",3207,"Z",7,NA,NA,0,0,0,NA,1
"3208",3208,"Z",8,NA,NA,0,0,0,NA,1
"3209",3209,"Z",9,NA,NA,0,0,0,NA,1
"3210",3210,"Z",10,NA,NA,0,0,0,NA,1
"3211",3211,"Z",11,NA,NA,0,0,0,NA,1
"3212",3212,"Z",12,NA,NA,0,0,0,NA,1
"3213",3213,"Z",13,NA,NA,0,0,0,NA,1
"3214",3214,"Z",14,NA,NA,0,0,0,NA,1
"3215",3215,"Z",15,NA,NA,0,0,0,NA,1
"3216",3216,"Z",16,NA,NA,0,0,0,NA,1
"3217",3217,"Z",17,NA,NA,0,0,0,NA,1
"3218",3218,"Z",18,NA,NA,0,0,0,NA,1
"3219",3219,"Z",19,NA,NA,0,0,0,NA,1
"3220",3220,"Z",20,NA,NA,0,0,0,NA,1
"3221",3221,"Z",21,NA,NA,0,0,0,NA,1
"3222",3222,"Z",22,NA,NA,0,0,0,NA,1
"3223",3223,"Z",23,NA,NA,0,0,0,NA,1
"3224",3224,"Z",24,NA,NA,0,0,0,NA,1
"3225",3225,"Z",25,NA,NA,0,0,0,NA,1
"3226",3226,"Z",26,NA,NA,0,0,0,NA,1
"3227",3227,"Z",27,NA,NA,0,0,0,NA,1
"3228",3228,"Z",28,NA,NA,0,0,0,NA,1
"3229",3229,"Z",29,NA,NA,0,0,0,NA,1
"3230",3230,"Z",30,NA,NA,0,0,0,NA,1
"3231",3231,"Z",31,NA,NA,0,0,0,NA,1
"3232",3232,"Z",32,NA,NA,0,0,0,NA,1
"3233",3233,"Z",33,NA,NA,0,0,0,NA,1
"3234",3234,"Z",34,NA,NA,0,0,0,NA,1
"3235",3235,"Z",35,NA,NA,0,0,0,NA,1
"3236",3236,"Z",36,NA,NA,0,0,0,NA,1
"3237",3237,"Z",37,NA,NA,0,0,0,NA,1
"3238",3238,"Z",38,NA,NA,0,0,0,NA,1
"3239",3239,"Z",39,NA,NA,0,0,0,NA,1
"3240",3240,"Z",40,NA,NA,0,0,0,NA,1
"3241",3241,"Z",41,NA,NA,0,0,0,NA,1
"3242",3242,"Z",42,NA,NA,0,0,0,NA,1
"3243",3243,"Z",43,NA,NA,0,0,0,NA,1
"3244",3244,"Z",44,NA,NA,0,0,0,NA,1
"3245",3245,"Z",45,NA,NA,0,0,0,NA,1
"3246",3246,"Z",46,NA,NA,0,0,0,NA,1
"3247",3247,"Z",47,NA,NA,0,0,0,NA,1
"3248",3248,"Z",48,NA,NA,0,0,0,NA,1
"3249",3249,"Z",49,NA,NA,0,0,0,NA,1
"3250",3250,"Z",50,NA,NA,0,0,0,NA,1
"3251",3251,"Z",51,NA,NA,0,0,0,NA,1
"3252",3252,"Z",52,NA,NA,0,0,0,NA,1
"3253",3253,"Z",53,NA,NA,0,0,0,NA,1
"3254",3254,"Z",54,NA,NA,0,0,0,NA,1
"3255",3255,"Z",55,NA,NA,0,0,0,NA,1
"3256",3256,"Z",56,NA,NA,0,0,0,NA,1
"3257",3257,"Z",57,NA,NA,0,0,0,NA,1
"3258",3258,"Z",58,NA,NA,0,0,0,NA,1
"3259",3259,"Z",59,NA,NA,0,0,0,NA,1
"3260",3260,"Z",60,NA,NA,0,0,0,NA,1
"3261",3261,"Z",61,NA,NA,0,0,0,NA,1
"3262",3262,"Z",62,NA,NA,0,0,0,NA,1
"3263",3263,"Z",63,NA,NA,0,0,0,NA,1
"3264",3264,"Z",64,NA,NA,0,0,0,NA,1
"3265",3265,"Z",65,NA,NA,0,0,0,NA,1
"3266",3266,"Z",66,NA,NA,0,0,0,NA,1
"3267",3267,"Z",67,NA,NA,0,0,0,NA,1
"3268",3268,"Z",68,NA,NA,0,0,0,NA,1
"3269",3269,"Z",69,NA,NA,0,0,0,NA,1
"3270",3270,"Z",70,NA,NA,0,0,0,NA,1
"3271",3271,"Z",71,NA,NA,0,0,0,NA,1
"3272",3272,"Z",72,NA,NA,0,0,0,NA,1
"3273",3273,"Z",73,NA,NA,0,0,0,NA,1
"3274",3274,"Z",74,NA,NA,0,0,0,NA,1
"3275",3275,"Z",75,NA,NA,0,0,0,NA,1
"3276",3276,"Z",76,NA,NA,0,0,0,NA,1
"3277",3277,"Z",77,NA,NA,0,0,0,NA,1
"3278",3278,"Z",78,NA,NA,0,0,0,NA,1
"3279",3279,"Z",79,NA,NA,0,0,0,NA,1
"3280",3280,"Z",80,NA,NA,0,0,0,NA,1
"3281",3281,"Z",81,NA,NA,0,0,0,NA,1
"3282",3282,"Z",82,NA,NA,0,0,0,NA,1
"3283",3283,"Z",83,NA,NA,0,0,0,NA,1
"3284",3284,"Z",84,NA,NA,0,0,0,NA,1
"3285",3285,"Z",85,NA,NA,0,0,0,NA,1
"3286",3286,"Z",86,NA,NA,0,0,0,NA,1
"3287",3287,"Z",87,NA,NA,0,0,0,NA,1
"3288",3288,"Z",88,NA,NA,0,0,0,NA,1
"3289",3289,"Z",89,NA,NA,0,0,0,NA,1
"3290",3290,"Z",90,NA,NA,0,0,0,NA,1
"3291",3291,"Z",91,NA,NA,0,0,0,NA,1
"3292",3292,"Z",92,NA,NA,0,0,0,NA,1
"3293",3293,"Z",93,NA,NA,0,0,0,NA,1
"3294",3294,"Z",94,NA,NA,0,0,0,NA,1
"3295",3295,"Z",95,NA,NA,0,0,0,NA,1
"3296",3296,"Z",96,NA,NA,0,0,0,NA,1
"3297",3297,"Z",97,NA,NA,0,0,0,NA,1
"3298",3298,"Z",98,NA,NA,0,0,0,NA,1
"3299",3299,"Z",99,NA,NA,0,0,0,NA,1
"3300",3300,"Z",100,NA,NA,0,0,0,NA,1
"3301",3301,"Z",101,NA,NA,0,0,0,NA,1
"3302",3302,"Z",102,NA,NA,0,0,0,NA,1
"3303",3303,"Z",103,NA,NA,0,0,0,NA,1
"3304",3304,"Z",104,NA,NA,0,0,0,NA,1
"3305",3305,"Z",105,NA,NA,0,0,0,NA,1
"3306",3306,"Z",106,NA,NA,0,0,0,NA,1
"3307",3307,"Z",107,NA,NA,0,0,0,NA,1
"3308",3308,"Z",108,NA,NA,0,0,0,NA,1
"3309",3309,"Z",109,NA,NA,0,0,0,NA,1
"3310",3310,"Z",110,NA,NA,0,0,0,NA,1
"3311",3311,"Z",111,NA,NA,0,0,0,NA,1
"3312",3312,"Z",112,NA,NA,0,0,0,NA,1
"3313",3313,"Z",113,NA,NA,0,0,0,NA,1
"3314",3314,"Z",114,NA,NA,0,0,0,NA,1
"3315",3315,"Z",115,NA,NA,0,0,0,NA,1
"3316",3316,"Z",116,NA,NA,0,0,0,NA,1
"3317",3317,"Z",117,NA,NA,0,0,0,NA,1
"3318",3318,"Z",118,NA,NA,0,0,0,NA,1
"3319",3319,"Z",119,NA,NA,0,0,0,NA,1
"3320",3320,"Z",120,NA,NA,0,0,0,NA,1
"3321",3321,"Z",121,NA,NA,0,0,0,NA,1
"3322",3322,"Z",122,NA,NA,0,0,0,NA,1
"3323",3323,"Z",123,NA,NA,0,0,0,NA,1
"3324",3324,"Z",124,NA,NA,0,0,0,NA,1
"3325",3325,"Z",125,NA,NA,0,0,0,NA,1
"3326",3326,"Z",126,NA,NA,0,0,0,NA,1
"3327",3327,"Z",127,NA,NA,0,0,0,NA,1
"3328",3328,"Z",128,NA,NA,0,0,0,NA,1
"3329",3329,"AA",1,NA,NA,0,0,0,NA,1
"3330",3330,"AA",2,NA,NA,0,0,0,NA,1
"3331",3331,"AA",3,NA,NA,0,0,0,NA,1
"3332",3332,"AA",4,NA,NA,0,0,0,NA,1
"3333",3333,"AA",5,NA,NA,0,0,0,NA,1
"3334",3334,"AA",6,NA,NA,0,0,0,NA,1
"3335",3335,"AA",7,NA,NA,0,0,0,NA,1
"3336",3336,"AA",8,NA,NA,0,0,0,NA,1
"3337",3337,"AA",9,NA,NA,0,0,0,NA,1
"3338",3338,"AA",10,NA,NA,0,0,0,NA,1
"3339",3339,"AA",11,NA,NA,0,0,0,NA,1
"3340",3340,"AA",12,NA,NA,0,0,0,NA,1
"3341",3341,"AA",13,NA,NA,0,0,0,NA,1
"3342",3342,"AA",14,NA,NA,0,0,0,NA,1
"3343",3343,"AA",15,NA,NA,0,0,0,NA,1
"3344",3344,"AA",16,NA,NA,0,0,0,NA,1
"3345",3345,"AA",17,NA,NA,0,0,0,NA,1
"3346",3346,"AA",18,NA,NA,0,0,0,NA,1
"3347",3347,"AA",19,NA,NA,0,0,0,NA,1
"3348",3348,"AA",20,NA,NA,0,0,0,NA,1
"3349",3349,"AA",21,NA,NA,0,0,0,NA,1
"3350",3350,"AA",22,NA,NA,0,0,0,NA,1
"3351",3351,"AA",23,NA,NA,0,0,0,NA,1
"3352",3352,"AA",24,NA,NA,0,0,0,NA,1
"3353",3353,"AA",25,NA,NA,0,0,0,NA,1
"3354",3354,"AA",26,NA,NA,0,0,0,NA,1
"3355",3355,"AA",27,NA,NA,0,0,0,NA,1
"3356",3356,"AA",28,NA,NA,0,0,0,NA,1
"3357",3357,"AA",29,NA,NA,0,0,0,NA,1
"3358",3358,"AA",30,NA,NA,0,0,0,NA,1
"3359",3359,"AA",31,NA,NA,0,0,0,NA,1
"3360",3360,"AA",32,NA,NA,0,0,0,NA,1
"3361",3361,"AA",33,NA,NA,0,0,0,NA,1
"3362",3362,"AA",34,NA,NA,0,0,0,NA,1
"3363",3363,"AA",35,NA,NA,0,0,0,NA,1
"3364",3364,"AA",36,NA,NA,0,0,0,NA,1
"3365",3365,"AA",37,NA,NA,0,0,0,NA,1
"3366",3366,"AA",38,NA,NA,0,0,0,NA,1
"3367",3367,"AA",39,NA,NA,0,0,0,NA,1
"3368",3368,"AA",40,NA,NA,0,0,0,NA,1
"3369",3369,"AA",41,NA,NA,0,0,0,NA,1
"3370",3370,"AA",42,NA,NA,0,0,0,NA,1
"3371",3371,"AA",43,NA,NA,0,0,0,NA,1
"3372",3372,"AA",44,NA,NA,0,0,0,NA,1
"3373",3373,"AA",45,NA,NA,0,0,0,NA,1
"3374",3374,"AA",46,NA,NA,0,0,0,NA,1
"3375",3375,"AA",47,NA,NA,0,0,0,NA,1
"3376",3376,"AA",48,NA,NA,0,0,0,NA,1
"3377",3377,"AA",49,NA,NA,0,0,0,NA,1
"3378",3378,"AA",50,NA,NA,0,0,0,NA,1
"3379",3379,"AA",51,NA,NA,0,0,0,NA,1
"3380",3380,"AA",52,NA,NA,0,0,0,NA,1
"3381",3381,"AA",53,NA,NA,0,0,0,NA,1
"3382",3382,"AA",54,NA,NA,0,0,0,NA,1
"3383",3383,"AA",55,NA,NA,0,0,0,NA,1
"3384",3384,"AA",56,NA,NA,0,0,0,NA,1
"3385",3385,"AA",57,NA,NA,0,0,0,NA,1
"3386",3386,"AA",58,NA,NA,0,0,0,NA,1
"3387",3387,"AA",59,NA,NA,0,0,0,NA,1
"3388",3388,"AA",60,NA,NA,0,0,0,NA,1
"3389",3389,"AA",61,NA,NA,0,0,0,NA,1
"3390",3390,"AA",62,NA,NA,0,0,0,NA,1
"3391",3391,"AA",63,NA,NA,0,0,0,NA,1
"3392",3392,"AA",64,NA,NA,0,0,0,NA,1
"3393",3393,"AA",65,NA,NA,0,0,0,NA,1
"3394",3394,"AA",66,NA,NA,0,0,0,NA,1
"3395",3395,"AA",67,NA,NA,0,0,0,NA,1
"3396",3396,"AA",68,NA,NA,0,0,0,NA,1
"3397",3397,"AA",69,NA,NA,0,0,0,NA,1
"3398",3398,"AA",70,NA,NA,0,0,0,NA,1
"3399",3399,"AA",71,NA,NA,0,0,0,NA,1
"3400",3400,"AA",72,NA,NA,0,0,0,NA,1
"3401",3401,"AA",73,NA,NA,0,0,0,NA,1
"3402",3402,"AA",74,NA,NA,0,0,0,NA,1
"3403",3403,"AA",75,NA,NA,0,0,0,NA,1
"3404",3404,"AA",76,NA,NA,0,0,0,NA,1
"3405",3405,"AA",77,NA,NA,0,0,0,NA,1
"3406",3406,"AA",78,NA,NA,0,0,0,NA,1
"3407",3407,"AA",79,NA,NA,0,0,0,NA,1
"3408",3408,"AA",80,NA,NA,0,0,0,NA,1
"3409",3409,"AA",81,NA,NA,0,0,0,NA,1
"3410",3410,"AA",82,NA,NA,0,0,0,NA,1
"3411",3411,"AA",83,NA,NA,0,0,0,NA,1
"3412",3412,"AA",84,NA,NA,0,0,0,NA,1
"3413",3413,"AA",85,NA,NA,0,0,0,NA,1
"3414",3414,"AA",86,NA,NA,0,0,0,NA,1
"3415",3415,"AA",87,NA,NA,0,0,0,NA,1
"3416",3416,"AA",88,NA,NA,0,0,0,NA,1
"3417",3417,"AA",89,NA,NA,0,0,0,NA,1
"3418",3418,"AA",90,NA,NA,0,0,0,NA,1
"3419",3419,"AA",91,NA,NA,0,0,0,NA,1
"3420",3420,"AA",92,NA,NA,0,0,0,NA,1
"3421",3421,"AA",93,NA,NA,0,0,0,NA,1
"3422",3422,"AA",94,NA,NA,0,0,0,NA,1
"3423",3423,"AA",95,NA,NA,0,0,0,NA,1
"3424",3424,"AA",96,NA,NA,0,0,0,NA,1
"3425",3425,"AA",97,NA,NA,0,0,0,NA,1
"3426",3426,"AA",98,NA,NA,0,0,0,NA,1
"3427",3427,"AA",99,NA,NA,0,0,0,NA,1
"3428",3428,"AA",100,NA,NA,0,0,0,NA,1
"3429",3429,"AA",101,NA,NA,0,0,0,NA,1
"3430",3430,"AA",102,NA,NA,0,0,0,NA,1
"3431",3431,"AA",103,NA,NA,0,0,0,NA,1
"3432",3432,"AA",104,NA,NA,0,0,0,NA,1
"3433",3433,"AA",105,NA,NA,0,0,0,NA,1
"3434",3434,"AA",106,NA,NA,0,0,0,NA,1
"3435",3435,"AA",107,NA,NA,0,0,0,NA,1
"3436",3436,"AA",108,NA,NA,0,0,0,NA,1
"3437",3437,"AA",109,NA,NA,0,0,0,NA,1
"3438",3438,"AA",110,NA,NA,0,0,0,NA,1
"3439",3439,"AA",111,NA,NA,0,0,0,NA,1
"3440",3440,"AA",112,NA,NA,0,0,0,NA,1
"3441",3441,"AA",113,NA,NA,0,0,0,NA,1
"3442",3442,"AA",114,NA,NA,0,0,0,NA,1
"3443",3443,"AA",115,NA,NA,0,0,0,NA,1
"3444",3444,"AA",116,NA,NA,0,0,0,NA,1
"3445",3445,"AA",117,NA,NA,0,0,0,NA,1
"3446",3446,"AA",118,NA,NA,0,0,0,NA,1
"3447",3447,"AA",119,NA,NA,0,0,0,NA,1
"3448",3448,"AA",120,NA,NA,0,0,0,NA,1
"3449",3449,"AA",121,NA,NA,0,0,0,NA,1
"3450",3450,"AA",122,NA,NA,0,0,0,NA,1
"3451",3451,"AA",123,NA,NA,0,0,0,NA,1
"3452",3452,"AA",124,NA,NA,0,0,0,NA,1
"3453",3453,"AA",125,NA,NA,0,0,0,NA,1
"3454",3454,"AA",126,NA,NA,0,0,0,NA,1
"3455",3455,"AA",127,NA,NA,0,0,0,NA,1
"3456",3456,"AA",128,NA,NA,0,0,0,NA,1
"3457",3457,"BB",1,NA,NA,0,0,0,NA,1
"3458",3458,"BB",2,NA,NA,0,0,0,NA,1
"3459",3459,"BB",3,NA,NA,0,0,0,NA,1
"3460",3460,"BB",4,NA,NA,0,0,0,NA,1
"3461",3461,"BB",5,NA,NA,0,0,0,NA,1
"3462",3462,"BB",6,NA,NA,0,0,0,NA,1
"3463",3463,"BB",7,NA,NA,0,0,0,NA,1
"3464",3464,"BB",8,NA,NA,0,0,0,NA,1
"3465",3465,"BB",9,NA,NA,0,0,0,NA,1
"3466",3466,"BB",10,NA,NA,0,0,0,NA,1
"3467",3467,"BB",11,NA,NA,0,0,0,NA,1
"3468",3468,"BB",12,NA,NA,0,0,0,NA,1
"3469",3469,"BB",13,NA,NA,0,0,0,NA,1
"3470",3470,"BB",14,NA,NA,0,0,0,NA,1
"3471",3471,"BB",15,NA,NA,0,0,0,NA,1
"3472",3472,"BB",16,NA,NA,0,0,0,NA,1
"3473",3473,"BB",17,NA,NA,0,0,0,NA,1
"3474",3474,"BB",18,NA,NA,0,0,0,NA,1
"3475",3475,"BB",19,NA,NA,0,0,0,NA,1
"3476",3476,"BB",20,NA,NA,0,0,0,NA,1
"3477",3477,"BB",21,NA,NA,0,0,0,NA,1
"3478",3478,"BB",22,NA,NA,0,0,0,NA,1
"3479",3479,"BB",23,NA,NA,0,0,0,NA,1
"3480",3480,"BB",24,NA,NA,0,0,0,NA,1
"3481",3481,"BB",25,NA,NA,0,0,0,NA,1
"3482",3482,"BB",26,NA,NA,0,0,0,NA,1
"3483",3483,"BB",27,NA,NA,0,0,0,NA,1
"3484",3484,"BB",28,NA,NA,0,0,0,NA,1
"3485",3485,"BB",29,NA,NA,0,0,0,NA,1
"3486",3486,"BB",30,NA,NA,0,0,0,NA,1
"3487",3487,"BB",31,NA,NA,0,0,0,NA,1
"3488",3488,"BB",32,NA,NA,0,0,0,NA,1
"3489",3489,"BB",33,NA,NA,0,0,0,NA,1
"3490",3490,"BB",34,NA,NA,0,0,0,NA,1
"3491",3491,"BB",35,NA,NA,0,0,0,NA,1
"3492",3492,"BB",36,NA,NA,0,0,0,NA,1
"3493",3493,"BB",37,NA,NA,0,0,0,NA,1
"3494",3494,"BB",38,NA,NA,0,0,0,NA,1
"3495",3495,"BB",39,NA,NA,0,0,0,NA,1
"3496",3496,"BB",40,NA,NA,0,0,0,NA,1
"3497",3497,"BB",41,NA,NA,0,0,0,NA,1
"3498",3498,"BB",42,NA,NA,0,0,0,NA,1
"3499",3499,"BB",43,NA,NA,0,0,0,NA,1
"3500",3500,"BB",44,NA,NA,0,0,0,NA,1
"3501",3501,"BB",45,NA,NA,0,0,0,NA,1
"3502",3502,"BB",46,NA,NA,0,0,0,NA,1
"3503",3503,"BB",47,NA,NA,0,0,0,NA,1
"3504",3504,"BB",48,NA,NA,0,0,0,NA,1
"3505",3505,"BB",49,NA,NA,0,0,0,NA,1
"3506",3506,"BB",50,NA,NA,0,0,0,NA,1
"3507",3507,"BB",51,NA,NA,0,0,0,NA,1
"3508",3508,"BB",52,NA,NA,0,0,0,NA,1
"3509",3509,"BB",53,NA,NA,0,0,0,NA,1
"3510",3510,"BB",54,NA,NA,0,0,0,NA,1
"3511",3511,"BB",55,NA,NA,0,0,0,NA,1
"3512",3512,"BB",56,NA,NA,0,0,0,NA,1
"3513",3513,"BB",57,NA,NA,0,0,0,NA,1
"3514",3514,"BB",58,NA,NA,0,0,0,NA,1
"3515",3515,"BB",59,NA,NA,0,0,0,NA,1
"3516",3516,"BB",60,NA,NA,0,0,0,NA,1
"3517",3517,"BB",61,NA,NA,0,0,0,NA,1
"3518",3518,"BB",62,NA,NA,0,0,0,NA,1
"3519",3519,"BB",63,NA,NA,0,0,0,NA,1
"3520",3520,"BB",64,NA,NA,0,0,0,NA,1
"3521",3521,"BB",65,NA,NA,0,0,0,NA,1
"3522",3522,"BB",66,NA,NA,0,0,0,NA,1
"3523",3523,"BB",67,NA,NA,0,0,0,NA,1
"3524",3524,"BB",68,NA,NA,0,0,0,NA,1
"3525",3525,"BB",69,NA,NA,0,0,0,NA,1
"3526",3526,"BB",70,NA,NA,0,0,0,NA,1
"3527",3527,"BB",71,NA,NA,0,0,0,NA,1
"3528",3528,"BB",72,NA,NA,0,0,0,NA,1
"3529",3529,"BB",73,NA,NA,0,0,0,NA,1
"3530",3530,"BB",74,NA,NA,0,0,0,NA,1
"3531",3531,"BB",75,NA,NA,0,0,0,NA,1
"3532",3532,"BB",76,NA,NA,0,0,0,NA,1
"3533",3533,"BB",77,NA,NA,0,0,0,NA,1
"3534",3534,"BB",78,NA,NA,0,0,0,NA,1
"3535",3535,"BB",79,NA,NA,0,0,0,NA,1
"3536",3536,"BB",80,NA,NA,0,0,0,NA,1
"3537",3537,"BB",81,NA,NA,0,0,0,NA,1
"3538",3538,"BB",82,NA,NA,0,0,0,NA,1
"3539",3539,"BB",83,NA,NA,0,0,0,NA,1
"3540",3540,"BB",84,NA,NA,0,0,0,NA,1
"3541",3541,"BB",85,NA,NA,0,0,0,NA,1
"3542",3542,"BB",86,NA,NA,0,0,0,NA,1
"3543",3543,"BB",87,NA,NA,0,0,0,NA,1
"3544",3544,"BB",88,NA,NA,0,0,0,NA,1
"3545",3545,"BB",89,NA,NA,0,0,0,NA,1
"3546",3546,"BB",90,NA,NA,0,0,0,NA,1
"3547",3547,"BB",91,NA,NA,0,0,0,NA,1
"3548",3548,"BB",92,NA,NA,0,0,0,NA,1
"3549",3549,"BB",93,NA,NA,0,0,0,NA,1
"3550",3550,"BB",94,NA,NA,0,0,0,NA,1
"3551",3551,"BB",95,NA,NA,0,0,0,NA,1
"3552",3552,"BB",96,NA,NA,0,0,0,NA,1
"3553",3553,"BB",97,NA,NA,0,0,0,NA,1
"3554",3554,"BB",98,NA,NA,0,0,0,NA,1
"3555",3555,"BB",99,NA,NA,0,0,0,NA,1
"3556",3556,"BB",100,NA,NA,0,0,0,NA,1
"3557",3557,"BB",101,NA,NA,0,0,0,NA,1
"3558",3558,"BB",102,NA,NA,0,0,0,NA,1
"3559",3559,"BB",103,NA,NA,0,0,0,NA,1
"3560",3560,"BB",104,NA,NA,0,0,0,NA,1
"3561",3561,"BB",105,NA,NA,0,0,0,NA,1
"3562",3562,"BB",106,NA,NA,0,0,0,NA,1
"3563",3563,"BB",107,NA,NA,0,0,0,NA,1
"3564",3564,"BB",108,NA,NA,0,0,0,NA,1
"3565",3565,"BB",109,NA,NA,0,0,0,NA,1
"3566",3566,"BB",110,NA,NA,0,0,0,NA,1
"3567",3567,"BB",111,NA,NA,0,0,0,NA,1
"3568",3568,"BB",112,NA,NA,0,0,0,NA,1
"3569",3569,"BB",113,NA,NA,0,0,0,NA,1
"3570",3570,"BB",114,NA,NA,0,0,0,NA,1
"3571",3571,"BB",115,NA,NA,0,0,0,NA,1
"3572",3572,"BB",116,NA,NA,0,0,0,NA,1
"3573",3573,"BB",117,NA,NA,0,0,0,NA,1
"3574",3574,"BB",118,NA,NA,0,0,0,NA,1
"3575",3575,"BB",119,NA,NA,0,0,0,NA,1
"3576",3576,"BB",120,NA,NA,0,0,0,NA,1
"3577",3577,"BB",121,NA,NA,0,0,0,NA,1
"3578",3578,"BB",122,NA,NA,0,0,0,NA,1
"3579",3579,"BB",123,NA,NA,0,0,0,NA,1
"3580",3580,"BB",124,NA,NA,0,0,0,NA,1
"3581",3581,"BB",125,NA,NA,0,0,0,NA,1
"3582",3582,"BB",126,NA,NA,0,0,0,NA,1
"3583",3583,"BB",127,NA,NA,0,0,0,NA,1
"3584",3584,"BB",128,NA,NA,0,0,0,NA,1
"3585",3585,"CC",1,NA,NA,0,0,0,NA,1
"3586",3586,"CC",2,NA,NA,0,0,0,NA,1
"3587",3587,"CC",3,NA,NA,0,0,0,NA,1
"3588",3588,"CC",4,NA,NA,0,0,0,NA,1
"3589",3589,"CC",5,NA,NA,0,0,0,NA,1
"3590",3590,"CC",6,NA,NA,0,0,0,NA,1
"3591",3591,"CC",7,NA,NA,0,0,0,NA,1
"3592",3592,"CC",8,NA,NA,0,0,0,NA,1
"3593",3593,"CC",9,NA,NA,0,0,0,NA,1
"3594",3594,"CC",10,NA,NA,0,0,0,NA,1
"3595",3595,"CC",11,NA,NA,0,0,0,NA,1
"3596",3596,"CC",12,NA,NA,0,0,0,NA,1
"3597",3597,"CC",13,NA,NA,0,0,0,NA,1
"3598",3598,"CC",14,NA,NA,0,0,0,NA,1
"3599",3599,"CC",15,NA,NA,0,0,0,NA,1
"3600",3600,"CC",16,NA,NA,0,0,0,NA,1
"3601",3601,"CC",17,NA,NA,0,0,0,NA,1
"3602",3602,"CC",18,NA,NA,0,0,0,NA,1
"3603",3603,"CC",19,NA,NA,0,0,0,NA,1
"3604",3604,"CC",20,NA,NA,0,0,0,NA,1
"3605",3605,"CC",21,NA,NA,0,0,0,NA,1
"3606",3606,"CC",22,NA,NA,0,0,0,NA,1
"3607",3607,"CC",23,NA,NA,0,0,0,NA,1
"3608",3608,"CC",24,NA,NA,0,0,0,NA,1
"3609",3609,"CC",25,NA,NA,0,0,0,NA,1
"3610",3610,"CC",26,NA,NA,0,0,0,NA,1
"3611",3611,"CC",27,NA,NA,0,0,0,NA,1
"3612",3612,"CC",28,NA,NA,0,0,0,NA,1
"3613",3613,"CC",29,NA,NA,0,0,0,NA,1
